step,loss,iter_time_sec,global_tokens_per_sec,cuda_memory_allocated_bytes,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes
407,5.0684294701,5.340776,1533.860,5269173248,11777601536,14839447552
408,5.2552232742,5.389343,1520.037,5269173248,11777601536,14839447552
409,5.5499701500,5.183508,1580.397,5269173248,11777601536,14839447552
410,5.4136805534,5.395566,1518.284,5269173248,11777601536,14839447552
411,5.5242204666,5.256024,1558.593,5269173248,11777601536,14839447552
412,5.3559236526,5.271215,1554.101,5269173248,11777601536,14839447552
413,5.1204528809,5.254549,1559.030,5269173248,11777601536,14839447552
414,5.0109586716,5.250478,1560.239,5269173248,11777601536,14839447552
415,5.4575347900,5.210492,1572.212,5269173248,11777601536,14839447552
416,5.4622769356,5.365218,1526.872,5269173248,11777601536,14839447552
417,5.4366164207,5.212850,1571.501,5269173248,11777601536,14839447552
418,4.9640583992,5.239804,1563.417,5269173248,11777601536,14839447552
419,5.0688219070,5.288225,1549.102,5269173248,11777601536,14839447552
420,5.3921537399,5.294707,1547.205,5269173248,11777601536,14839447552
421,5.2838287354,5.226627,1567.359,5269173248,11777601536,14839447552
422,5.2342653275,5.300334,1545.563,5269173248,11777601536,14839447552
423,5.1863231659,5.428807,1508.987,5269173248,11777601536,14839447552
424,5.0688180923,5.371205,1525.170,5269173248,11777601536,14839447552
425,4.9050145149,5.272648,1553.679,5269173248,11777601536,14839447552
426,5.2647233009,5.320189,1539.795,5269173248,11777601536,14839447552
427,5.0534615517,5.199829,1575.437,5269173248,11777601536,14839447552
428,5.1755008698,5.264834,1555.985,5269173248,11777601536,14839447552
429,5.2953243256,5.217111,1570.218,5269173248,11777601536,14839447552
430,5.1381063461,5.280828,1551.272,5269173248,11777601536,14839447552
431,4.6758570671,5.207765,1573.036,5269173248,11777601536,14839447552
432,4.9864678383,5.147079,1591.582,5269173248,11777601536,14839447552
433,5.2234277725,5.079791,1612.665,5269173248,11777601536,14839447552
434,5.1273741722,5.471917,1497.099,5269173248,11777601536,14839447552
435,5.1080012321,5.498980,1489.731,5269173248,11777601536,14839447552
436,4.9386711121,5.259376,1557.599,5269173248,11777601536,14839447552
437,5.2470035553,5.276532,1552.535,5269173248,11777601536,14839447552
438,5.1315145493,5.441282,1505.527,5269173248,11777601536,14839447552
439,5.2155275345,5.369345,1525.698,5269173248,11777601536,14839447552
440,5.1562051773,5.344906,1532.674,5269173248,11777601536,14839447552
441,5.2288417816,5.225718,1567.631,5269173248,11777601536,14839447552
442,4.9037284851,5.369412,1525.679,5269173248,11777601536,14839447552
443,5.0720319748,5.172545,1583.747,5269173248,11777601536,14839447552
444,4.6944622993,5.369412,1525.679,5269173248,11777601536,14839447552
445,4.7445387840,5.229970,1566.357,5269173248,11777601536,14839447552
446,4.7517309189,5.381423,1522.274,5269173248,11777601536,14839447552
447,5.2147750854,5.282101,1550.898,5269173248,11777601536,14839447552
448,5.3897790909,5.347312,1531.985,5269173248,11777601536,14839447552
449,5.1637082100,5.301468,1545.232,5269173248,11777601536,14839447552
450,5.2168750763,5.262422,1556.698,5269173248,11777601536,14839447552
451,5.0181016922,5.197282,1576.208,5269173248,11777601536,14839447552
452,5.2707681656,5.397069,1517.861,5269173248,11777601536,14839447552
453,5.1016578674,5.253013,1559.486,5269173248,11777601536,14839447552
454,4.8837618828,5.355412,1529.668,5269173248,11777601536,14839447552
455,5.1207962036,5.147852,1591.343,5269173248,11777601536,14839447552
456,5.0516233444,5.277919,1552.127,5269173248,11777601536,14839447552
457,5.1640167236,5.273934,1553.300,5269173248,11777601536,14839447552
458,4.8842716217,5.131382,1596.451,5269173248,11777601536,14839447552
459,5.1366186142,5.198642,1575.796,5269173248,11777601536,14839447552
460,4.9501829147,5.276518,1552.539,5269173248,11777601536,14839447552
461,5.0735502243,5.215951,1570.567,5269173248,11777601536,14839447552
462,4.9967327118,5.227673,1567.045,5269173248,11777601536,14839447552
463,5.0698137283,5.266680,1555.439,5269173248,11777601536,14839447552
464,5.0628089905,5.271222,1554.099,5269173248,11777601536,14839447552
465,4.8405985832,5.196809,1576.352,5269173248,11777601536,14839447552
466,4.3648757935,5.344952,1532.661,5269173248,11777601536,14839447552
467,4.9633736610,5.345294,1532.563,5269173248,11777601536,14839447552
468,4.8977146149,5.387722,1520.494,5269173248,11777601536,14839447552
469,4.9407844543,5.198006,1575.989,5269173248,11777601536,14839447552
470,5.1112117767,5.251259,1560.007,5269173248,11777601536,14839447552
471,5.4096555710,5.269415,1554.632,5269173248,11777601536,14839447552
472,4.9078254700,5.425106,1510.017,5269173248,11777601536,14839447552
473,5.2184195518,5.272550,1553.708,5269173248,11777601536,14839447552
474,5.0216274261,5.049881,1622.216,5269173248,11777601536,14839447552
475,5.0546402931,5.302855,1544.828,5269173248,11777601536,14839447552
476,4.4764132500,5.191579,1577.940,5269173248,11777601536,14839447552
477,5.0992317200,5.285686,1549.846,5269173248,11777601536,14839447552
478,4.8354883194,5.268720,1554.837,5269173248,11777601536,14839447552
479,5.1311044693,5.368139,1526.041,5269173248,11777601536,14839447552
480,5.1591315269,5.271966,1553.880,5269173248,11777601536,14839447552
481,4.7998800278,5.291414,1548.168,5269173248,11777601536,14839447552
482,4.9628582001,5.189208,1578.661,5269173248,11777601536,14839447552
483,4.9545974731,5.241137,1563.020,5269173248,11777601536,14839447552
484,4.9539232254,5.248422,1560.850,5269173248,11777601536,14839447552
485,4.8081426620,5.406409,1515.239,5269173248,11777601536,14839447552
486,4.6330771446,5.236213,1564.489,5269173248,11777601536,14839447552
487,4.9520359039,5.336233,1535.165,5269173248,11777601536,14839447552
488,5.0207262039,5.527400,1482.071,5269173248,11777601536,14839447552
489,5.1352405548,5.237795,1564.017,5269173248,11777601536,14839447552
490,5.0284576416,5.280007,1551.513,5269173248,11777601536,14839447552
491,5.1398034096,5.197097,1576.265,5269173248,11777601536,14839447552
492,5.0551066399,5.360245,1528.288,5269173248,11777601536,14839447552
493,4.9923028946,5.167172,1585.393,5269173248,11777601536,14839447552
494,4.8474192619,5.367016,1526.360,5269173248,11777601536,14839447552
495,5.0004749298,5.234295,1565.063,5269173248,11777601536,14839447552
496,4.9321899414,5.250438,1560.251,5269173248,11777601536,14839447552
497,5.1377372742,5.179729,1581.550,5269173248,11777601536,14839447552
498,4.9796204567,5.270261,1554.382,5269173248,11777601536,14839447552
499,4.5981340408,5.175313,1582.899,5269173248,11777601536,14839447552
