step,loss,iter_time_sec,global_tokens_per_sec,cuda_memory_allocated_bytes,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes
407,5.0634336472,3.970844,2063.038,5269173248,13530108928,16703815680
408,5.2633261681,4.022922,2036.331,5269173248,13530108928,16703815680
409,5.5436525345,3.957945,2069.761,5269173248,13530108928,16703815680
410,5.4229831696,4.032149,2031.671,5269173248,13530108928,16703815680
411,5.5200262070,3.971436,2062.730,5269173248,13530108928,16703815680
412,5.3583526611,4.049579,2022.927,5269173248,13530108928,16703815680
413,5.1238489151,3.970170,2063.388,5269173248,13530108928,16703815680
414,5.0258736610,4.054965,2020.240,5269173248,13530108928,16703815680
415,5.4573369026,3.969377,2063.800,5269173248,13530108928,16703815680
416,5.4630489349,4.041320,2027.061,5269173248,13530108928,16703815680
417,5.4380445480,3.991202,2052.515,5269173248,13530108928,16703815680
418,4.9747986794,4.069196,2013.174,5269173248,13530108928,16703815680
419,5.0700316429,3.968243,2064.390,5269173248,13530108928,16703815680
420,5.3916492462,4.032690,2031.399,5269173248,13530108928,16703815680
421,5.2857608795,4.017504,2039.077,5269173248,13530108928,16703815680
422,5.2320985794,4.001958,2046.998,5269173248,13530108928,16703815680
423,5.1978254318,3.960496,2068.428,5269173248,13530108928,16703815680
424,5.0795974731,4.040740,2027.351,5269173248,13530108928,16703815680
425,4.9095973969,3.973667,2061.572,5269173248,13530108928,16703815680
426,5.2756319046,4.042497,2026.470,5269173248,13530108928,16703815680
427,5.0502672195,3.946036,2076.007,5269173248,13530108928,16703815680
428,5.1868114471,4.026331,2034.607,5269173248,13530108928,16703815680
429,5.3005342484,4.012739,2041.498,5269173248,13530108928,16703815680
430,5.1406307220,4.060835,2017.319,5269173248,13530108928,16703815680
431,4.6766099930,3.984080,2056.184,5269173248,13530108928,16703815680
432,4.9981575012,4.067934,2013.799,5269173248,13530108928,16703815680
433,5.2153863907,4.065399,2015.055,5269173248,13530108928,16703815680
434,5.1171832085,3.971298,2062.802,5269173248,13530108928,16703815680
435,5.1209735870,3.992580,2051.806,5269173248,13530108928,16703815680
436,4.9454231262,4.030684,2032.409,5269173248,13530108928,16703815680
437,5.2453441620,4.010496,2042.640,5269173248,13530108928,16703815680
438,5.1313781738,3.964171,2066.510,5269173248,13530108928,16703815680
439,5.2337636948,4.078099,2008.779,5269173248,13530108928,16703815680
440,5.1590852737,4.035412,2030.028,5269173248,13530108928,16703815680
441,5.2266464233,3.983709,2056.375,5269173248,13530108928,16703815680
442,4.8875770569,4.076352,2009.640,5269173248,13530108928,16703815680
443,5.0608520508,4.012325,2041.709,5269173248,13530108928,16703815680
444,4.6780624390,4.072103,2011.737,5269173248,13530108928,16703815680
445,4.7472486496,4.046844,2024.293,5269173248,13530108928,16703815680
446,4.7356615067,3.971276,2062.813,5269173248,13530108928,16703815680
447,5.2186460495,4.058287,2018.586,5269173248,13530108928,16703815680
448,5.3865041733,4.033406,2031.038,5269173248,13530108928,16703815680
449,5.1628508568,4.003261,2046.332,5269173248,13530108928,16703815680
450,5.2151775360,4.012808,2041.463,5269173248,13530108928,16703815680
451,5.0025682449,3.949699,2074.082,5269173248,13530108928,16703815680
452,5.2592325211,4.042842,2026.297,5269173248,13530108928,16703815680
453,5.0919933319,3.959437,2068.981,5269173248,13530108928,16703815680
454,4.8893241882,4.019603,2038.012,5269173248,13530108928,16703815680
455,5.1214213371,3.971106,2062.901,5269173248,13530108928,16703815680
456,5.0524168015,4.062291,2016.596,5269173248,13530108928,16703815680
457,5.1618585587,3.956394,2070.572,5269173248,13530108928,16703815680
458,4.8908758163,4.055193,2020.126,5269173248,13530108928,16703815680
459,5.1423473358,3.970102,2063.423,5269173248,13530108928,16703815680
460,4.9556040764,4.036444,2029.509,5269173248,13530108928,16703815680
461,5.0719137192,3.996604,2049.740,5269173248,13530108928,16703815680
462,5.0184955597,4.023664,2035.956,5269173248,13530108928,16703815680
463,5.0624179840,3.898512,2101.314,5269173248,13530108928,16703815680
464,5.0603833199,3.785987,2163.769,5269173248,13530108928,16703815680
465,4.8429899216,3.871716,2115.857,5269173248,13530108928,16703815680
466,4.3529243469,4.499109,1820.805,5269173248,13530108928,16703815680
467,4.9523181915,4.006230,2044.815,5269173248,13530108928,16703815680
468,4.8944263458,3.958091,2069.684,5269173248,13530108928,16703815680
469,4.9327116013,3.997568,2049.246,5269173248,13530108928,16703815680
470,5.0876674652,4.047366,2024.032,5269173248,13530108928,16703815680
471,5.3926267624,4.092712,2001.607,5269173248,13530108928,16703815680
472,4.9049863815,4.059544,2017.961,5269173248,13530108928,16703815680
473,5.2063941956,3.983551,2056.457,5269173248,13530108928,16703815680
474,5.0193681717,4.017533,2039.062,5269173248,13530108928,16703815680
475,5.0475950241,3.950237,2073.800,5269173248,13530108928,16703815680
476,4.4663543701,4.080809,2007.445,5269173248,13530108928,16703815680
477,5.0986723900,3.941710,2078.286,5269173248,13530108928,16703815680
478,4.8262882233,4.051864,2021.785,5269173248,13530108928,16703815680
479,5.1191034317,3.959261,2069.073,5269173248,13530108928,16703815680
480,5.1462588310,3.985730,2055.332,5269173248,13530108928,16703815680
481,4.7937636375,3.989296,2053.495,5269173248,13530108928,16703815680
482,4.9723224640,3.962264,2067.505,5269173248,13530108928,16703815680
483,4.9688854218,3.925156,2087.051,5269173248,13530108928,16703815680
484,4.9573688507,4.075010,2010.302,5269173248,13530108928,16703815680
485,4.8161616325,4.008574,2043.619,5269173248,13530108928,16703815680
486,4.6392707825,4.062536,2016.475,5269173248,13530108928,16703815680
487,4.9488782883,3.971625,2062.632,5269173248,13530108928,16703815680
488,5.0077667236,3.985860,2055.265,5269173248,13530108928,16703815680
489,5.1216764450,4.082619,2006.555,5269173248,13530108928,16703815680
490,5.0262784958,3.983638,2056.412,5269173248,13530108928,16703815680
491,5.1195468903,4.002213,2046.867,5269173248,13530108928,16703815680
492,5.0396223068,4.036053,2029.706,5269173248,13530108928,16703815680
493,4.9888219833,3.992556,2051.818,5269173248,13530108928,16703815680
494,4.8355197906,3.988555,2053.877,5269173248,13530108928,16703815680
495,4.9842319489,3.931803,2083.523,5269173248,13530108928,16703815680
496,4.9322867393,4.004609,2045.643,5269173248,13530108928,16703815680
497,5.1312332153,3.964401,2066.390,5269173248,13530108928,16703815680
498,4.9648971558,4.014079,2040.817,5269173248,13530108928,16703815680
499,4.5968060493,3.986815,2054.773,5269173248,13530108928,16703815680
