step,loss,iter_time_sec,global_tokens_per_sec,cuda_memory_allocated_bytes,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes
407,5.0693330765,7.541766,1086.218,3468972032,11295769600,13193183232
408,5.2602286339,7.489945,1093.733,3468972032,11295769600,13193183232
409,5.5427994728,7.513235,1090.343,3468972032,11295769600,13193183232
410,5.4090499878,7.503669,1091.733,3468972032,11295769600,13193183232
411,5.5315103531,7.548235,1085.287,3468972032,11295769600,13193183232
412,5.3760743141,7.477901,1095.495,3468972032,11295769600,13193183232
413,5.1184873581,7.493875,1093.159,3468972032,11295769600,13193183232
414,5.0242443085,7.533143,1087.461,3468972032,11295769600,13193183232
415,5.4300937653,7.498633,1092.466,3468972032,11295769600,13193183232
416,5.4419507980,7.536334,1087.001,3468972032,11295769600,13193183232
417,5.4319829941,7.207499,1136.594,3468972032,11295769600,13193183232
418,4.9771242142,7.486453,1094.243,3468972032,11295769600,13193183232
419,5.0714335442,7.562138,1083.292,3468972032,11295769600,13193183232
420,5.3894753456,7.486880,1094.181,3468972032,11295769600,13193183232
421,5.2829422951,7.500923,1092.132,3468972032,11295769600,13193183232
422,5.2305388451,7.520004,1089.361,3468972032,11295769600,13193183232
423,5.1993689537,7.538454,1086.695,3468972032,11295769600,13193183232
424,5.0861711502,7.446493,1100.115,3468972032,11295769600,13193183232
425,4.9036655426,7.519376,1089.452,3468972032,11295769600,13193183232
426,5.2709941864,7.510452,1090.747,3468972032,11295769600,13193183232
427,5.0513229370,7.520443,1089.297,3468972032,11295769600,13193183232
428,5.1736078262,7.395896,1107.641,3468972032,11295769600,13193183232
429,5.3143601418,7.558636,1083.793,3468972032,11295769600,13193183232
430,5.1461257935,7.505082,1091.527,3468972032,11295769600,13193183232
431,4.6965160370,7.502586,1091.890,3468972032,11295769600,13193183232
432,4.9894981384,7.519372,1089.453,3468972032,11295769600,13193183232
433,5.2076902390,7.546978,1085.468,3468972032,11295769600,13193183232
434,5.1115550995,7.510128,1090.794,3468972032,11295769600,13193183232
435,5.1195707321,7.548113,1085.304,3468972032,11295769600,13193183232
436,4.9501881599,7.498391,1092.501,3468972032,11295769600,13193183232
437,5.2477445602,7.108584,1152.409,3468972032,11295769600,13193183232
438,5.1237640381,7.093201,1154.909,3468972032,11295769600,13193183232
439,5.2398791313,7.833231,1045.801,3468972032,11295769600,13193183232
440,5.1613473892,7.480609,1095.098,3468972032,11295769600,13193183232
441,5.2208776474,7.528801,1088.088,3468972032,11295769600,13193183232
442,4.8977227211,7.538249,1086.724,3468972032,11295769600,13193183232
443,5.0659284592,7.342697,1115.666,3468972032,11295769600,13193183232
444,4.6933116913,7.372133,1111.212,3468972032,11295769600,13193183232
445,4.7466988564,7.516183,1089.915,3468972032,11295769600,13193183232
446,4.7464666367,7.545986,1085.610,3468972032,11295769600,13193183232
447,5.2257413864,7.556671,1084.075,3468972032,11295769600,13193183232
448,5.3790521622,7.546651,1085.515,3468972032,11295769600,13193183232
449,5.1621074677,7.477129,1095.608,3468972032,11295769600,13193183232
450,5.2081336975,7.528671,1088.107,3468972032,11295769600,13193183232
451,5.0070886612,7.546834,1085.488,3468972032,11295769600,13193183232
452,5.2767047882,11.398635,718.683,3468972032,11295769600,13193183232
453,5.0916471481,7.542892,1086.056,3468972032,11295769600,13193183232
454,4.8899626732,7.496708,1092.746,3468972032,11295769600,13193183232
455,5.1112556458,7.522728,1088.967,3468972032,11295769600,13193183232
456,5.0484194756,7.527455,1088.283,3468972032,11295769600,13193183232
457,5.1623773575,7.560843,1083.477,3468972032,11295769600,13193183232
458,4.8809618950,7.529414,1088.000,3468972032,11295769600,13193183232
459,5.1450877190,7.494925,1093.006,3468972032,11295769600,13193183232
460,4.9625458717,7.510174,1090.787,3468972032,11295769600,13193183232
461,5.0873670578,7.520012,1089.360,3468972032,11295769600,13193183232
462,5.0124750137,7.517048,1089.789,3468972032,11295769600,13193183232
463,5.0710878372,7.506676,1091.295,3468972032,11295769600,13193183232
464,5.0610551834,7.431269,1102.369,3468972032,11295769600,13193183232
465,4.8314857483,7.544515,1085.822,3468972032,11295769600,13193183232
466,4.3527522087,7.479772,1095.221,3468972032,11295769600,13193183232
467,4.9595146179,7.525865,1088.513,3468972032,11295769600,13193183232
468,4.8932137489,7.539742,1086.509,3468972032,11295769600,13193183232
469,4.9399280548,7.536526,1086.973,3468972032,11295769600,13193183232
470,5.0959796906,7.526517,1088.418,3468972032,11295769600,13193183232
471,5.4066567421,7.548099,1085.306,3468972032,11295769600,13193183232
472,4.9035973549,7.510000,1090.812,3468972032,11295769600,13193183232
473,5.2152628899,7.533872,1087.356,3468972032,11295769600,13193183232
474,5.0199065208,7.522988,1088.929,3468972032,11295769600,13193183232
475,5.0514669418,7.535454,1087.128,3468972032,11295769600,13193183232
476,4.4592390060,7.528863,1088.079,3468972032,11295769600,13193183232
477,5.1017107964,7.467871,1096.966,3468972032,11295769600,13193183232
478,4.8327937126,7.500536,1092.189,3468972032,11295769600,13193183232
479,5.1159982681,7.480672,1095.089,3468972032,11295769600,13193183232
480,5.1457486153,7.541627,1086.238,3468972032,11295769600,13193183232
481,4.7986111641,7.563774,1083.057,3468972032,11295769600,13193183232
482,4.9442024231,7.523216,1088.896,3468972032,11295769600,13193183232
483,4.9590272903,7.507283,1091.207,3468972032,11295769600,13193183232
484,4.9558324814,7.541604,1086.241,3468972032,11295769600,13193183232
485,4.8109898567,7.580381,1080.684,3468972032,11295769600,13193183232
486,4.6312656403,7.533390,1087.426,3468972032,11295769600,13193183232
487,4.9606027603,7.524758,1088.673,3468972032,11295769600,13193183232
488,4.9980816841,7.511541,1090.588,3468972032,11295769600,13193183232
489,5.1240711212,7.557282,1083.988,3468972032,11295769600,13193183232
490,5.0348243713,7.518449,1089.586,3468972032,11295769600,13193183232
491,5.1185178757,7.534250,1087.301,3468972032,11295769600,13193183232
492,5.0492734909,7.424497,1103.374,3468972032,11295769600,13193183232
493,5.0110473633,7.384279,1109.384,3468972032,11295769600,13193183232
494,4.8538050652,7.501140,1092.101,3468972032,11295769600,13193183232
495,4.9887037277,7.505542,1091.460,3468972032,11295769600,13193183232
496,4.9318714142,7.532590,1087.541,3468972032,11295769600,13193183232
497,5.1348609924,7.549216,1085.146,3468972032,11295769600,13193183232
498,4.9821014404,7.511849,1090.544,3468972032,11295769600,13193183232
499,4.5990877151,7.517236,1089.762,3468972032,11295769600,13193183232
